"Order","Family","Genus","Best_guess_binomial","Body_length_mm","Body_mass_g","Maturity_d","Max_longevity_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus granulosus",47,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus izecksohni",44,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus juimirim",38.7,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus lutzorum",58,NA,NA,NA,NA,NA,"Other",3,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus migueli",42.1,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus mirandaribeiroi",68.6,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus ohausi",41.6,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus organensis",33.3,NA,NA,NA,21,"Carnivore","Nocturnal",3,FALSE,0,0,1,1,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus rhyakonastes",56.4,NA,NA,NA,NA,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus semipalmatus",50.9,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus stejnegeri",56,NA,NA,NA,30,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","CYCLORAMPHIDAE","Cycloramphus","Cycloramphus valae",40,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"CAUDATA","SALAMANDRIDAE","Cynops","Cynops ensicauda",147,NA,NA,6537.975,NA,NA,NA,6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"CAUDATA","SALAMANDRIDAE","Cynops","Cynops phyrrhogaster",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","SALAMANDRIDAE","Cynops","Cynops pyrrhogaster",140,6.7,1643.625,9131.25,200,NA,NA,10,TRUE,1,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","MICROHYLIDAE","Dasypops","Dasypops schirchi",63.6,NA,NA,NA,NA,"Carnivore",NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates auratus",37.5,NA,292.2,7487.625,9,"Carnivore","Other",6,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates leucomelas",35.25,NA,365.25,4200.375,5,"Carnivore","Other",3,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates nubeculosus",24.5,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates tinctorius",41.5,NA,NA,4017.75,9,"Carnivore","Other",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates truncatus",32,NA,NA,NA,4.5,"Carnivore","Other",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","DENDROBATIDAE","Dendrobates","Dendrobates virolensis",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus berthalutzae",28.5,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus brevipollicatus",29,NA,NA,NA,37,NA,"Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus carvalhoi",14.5,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus krausae",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus leucomystax",33,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus oreites",25,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus organensis",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus proboscideus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BUFONIDAE","Dendrophryniscus","Dendrophryniscus stawiarskyi",27.5,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus acreanus",37.35,NA,NA,NA,NA,NA,"Nocturnal",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus allenorum",29.6,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus amicorum",16.3,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus anataliasiasi",28,NA,NA,NA,NA,NA,NA,6,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus anceps",37.5,NA,NA,NA,NA,NA,"Nocturnal",10,TRUE,0,0,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus aperomeus",29,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus araguaya",26.75,NA,NA,NA,NA,NA,NA,5,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus battersbyi",21.505,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus berthalutzae",28.5,NA,NA,NA,56.5,NA,"Nocturnal",6,TRUE,1,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus bifurcus",34,NA,NA,NA,203,"Carnivore","Nocturnal",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus bipunctatus",31.5,1,NA,NA,NA,NA,"Nocturnal",8,TRUE,1,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus bogerti",33.25,NA,NA,NA,NA,NA,NA,11,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus bokermanni",30.5,NA,NA,NA,128,"Carnivore","Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus branneri",29,NA,NA,NA,NA,"Omnivore","Nocturnal",8,TRUE,0,1,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus brevifrons",29,NA,NA,NA,74.5,"Carnivore","Nocturnal",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus cachimbo",28.6,NA,NA,NA,NA,NA,NA,4,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus carnifex",32.75,NA,NA,NA,NA,NA,"Nocturnal",10,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus cerradensis",26.15,NA,NA,NA,NA,NA,NA,4,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus coffeus",26,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus columbianus",34.2,NA,NA,NA,NA,"Carnivore","Nocturnal",7,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus cruzi",29,NA,NA,NA,NA,NA,NA,9,TRUE,0,1,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus decipiens",27,NA,NA,NA,NA,NA,"Nocturnal",10,TRUE,1,1,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus delarivai",29.8,NA,NA,NA,NA,NA,NA,6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus dutrai",35.55,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus ebraccata",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus ebraccatus",37,NA,NA,NA,155.5,"Carnivore","Nocturnal",8,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus elegans",34.35,NA,NA,NA,355.5,NA,"Nocturnal",9,TRUE,1,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus elianeae",29.5,NA,NA,NA,NA,NA,"Nocturnal",4,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus garagoensis",33.5,NA,NA,NA,NA,NA,"Nocturnal",8,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus gaucheri",26.1,NA,NA,NA,NA,"Carnivore",NA,2,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus giesleri",34.45,NA,NA,NA,190,NA,"Nocturnal",4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus grandisonae",26.9,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus gryllatus",31.8,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus haddadi",28.5,NA,NA,NA,45,NA,"Nocturnal",9,TRUE,1,0,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus haraldschultzi",25,NA,NA,NA,216,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus jimi",27.65,NA,NA,NA,NA,NA,"Nocturnal",10,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus joannae",26.8,NA,NA,NA,207,NA,"Nocturnal",9,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus juliani",21.2,NA,NA,NA,NA,NA,"Other",5,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus koechlini",31,NA,NA,NA,275,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus labialis",47,NA,NA,NA,NA,NA,"Nocturnal",12,TRUE,0,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus leali",30.5,NA,NA,NA,763,NA,"Nocturnal",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus leucophyllatus",41.5,7.5,NA,NA,557,"Carnivore","Nocturnal",5,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus limai",19,NA,NA,NA,NA,NA,NA,4,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus luteoocellatus",32,NA,NA,NA,NA,NA,NA,7,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus marmoratus",44.5,NA,NA,NA,883,"Carnivore","Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus mathiassoni",27.2,NA,NA,NA,NA,NA,"Nocturnal",10,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus melanargyreus",41.5,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus meridensis",41.5,NA,NA,NA,NA,NA,"Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus meridianus",28.5,NA,NA,NA,NA,NA,"Nocturnal",9,TRUE,1,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus microcephala",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus microcephalus",32,28,NA,NA,217,NA,"Nocturnal",12,TRUE,1,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus microps",33,NA,NA,NA,150,NA,"Nocturnal",8,TRUE,1,0,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus minimus",33,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus minusculus",17,NA,NA,NA,225,NA,"Nocturnal",10,TRUE,1,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus minutus",30.3,NA,NA,NA,292,"Omnivore","Nocturnal",13,TRUE,1,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus miyatai",25,NA,NA,NA,231,NA,"Nocturnal",4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus nahdereri",41.75,NA,NA,NA,NA,NA,"Other",7,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus nana",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus nanus",23.8,0.7,NA,NA,325.5,"Carnivore","Other",15,TRUE,1,1,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus novaisi",34.5,NA,NA,NA,NA,NA,"Nocturnal",4,FALSE,0,1,0,0,1,1,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus oliveirai",26.5,NA,NA,NA,NA,"Carnivore","Nocturnal",4,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus padreluna",33.7,NA,NA,NA,NA,NA,NA,6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus parviceps",30,NA,NA,NA,237,"Carnivore","Nocturnal",7,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus pauiniensis",28.5,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus pelidna",35.75,NA,NA,NA,NA,NA,NA,8,TRUE,1,0,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus phlebodes",30.5,29,NA,NA,NA,"Carnivore","Nocturnal",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus praestans",31.5,NA,NA,NA,NA,NA,"Nocturnal",9,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus pseudomeridianus",27.85,NA,NA,NA,NA,NA,"Nocturnal",11,TRUE,0,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus reichlei",21.5,NA,NA,NA,NA,NA,"Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus rhea",26.85,NA,NA,NA,NA,NA,NA,3,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus rhodopeplus",31,NA,NA,NA,333,"Carnivore","Nocturnal",4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus riveroi",28,NA,NA,NA,394,"Carnivore","Nocturnal",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus robertmertensi",30.55,29,NA,NA,265,NA,"Other",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus rossalleni",28,NA,NA,NA,117.5,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus rubicundulus",29.2,NA,NA,NA,NA,NA,"Nocturnal",6,FALSE,0,1,1,1,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus ruschii",31,NA,NA,NA,15,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus sabrina",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus salli",37,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus sanborni",21.1,NA,NA,NA,95,"Carnivore","Nocturnal",8,TRUE,0,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus sarayacuensis",44,NA,NA,NA,118.5,"Carnivore","Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus sartori",30.8,28,NA,NA,265,NA,"Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus schubarti",29.25,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus seniculus",38,NA,NA,NA,NA,NA,"Nocturnal",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus soaresi",33,NA,NA,NA,393.5,NA,"Nocturnal",7,FALSE,1,1,1,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus stingi",29.6,NA,NA,NA,NA,NA,NA,6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus studerae",31.3,NA,NA,NA,415,NA,"Nocturnal",4,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus subocularis",29.55,NA,NA,NA,NA,NA,NA,6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus timbeba",29.5,NA,NA,NA,NA,NA,"Nocturnal",4,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus tintinnabulum",20,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus triangulum",37.5,NA,NA,NA,384.5,"Carnivore",NA,5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus tritaeniatus",27.5,NA,NA,NA,NA,NA,NA,7,TRUE,0,1,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus virolinensis",33.5,NA,NA,NA,NA,NA,"Nocturnal",6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus walfordi",26.5,NA,NA,NA,181,NA,NA,11,TRUE,1,1,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus werneri",28,0.4,NA,NA,249,NA,"Nocturnal",6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus xapuriensis",25.7,NA,NA,NA,NA,NA,NA,6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Dendropsophus","Dendropsophus yaracuyanus",36.6,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton bromeliacius",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton chujorum",NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton cuchumatanus",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton kekchiorum",70.13,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton megarhinus",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton rabbi",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton sanctibarbarus",62,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Dendrotriton","Dendrotriton xolocalcae",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Dermatonotus","Dermatonotus muelleri",74.575,NA,NA,NA,3696,"Carnivore","Nocturnal",5,FALSE,1,1,1,1,1,0,0,0,0,0,0,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis costaricense",328.5,NA,NA,NA,NA,NA,"Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis glandulosus",337.5,NA,NA,NA,NA,NA,NA,5,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis gracilior",328.5,NA,NA,NA,9,"Carnivore",NA,5,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis mexicanus",435,NA,730.5,5040.45,NA,NA,NA,6,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis oaxacae",362,NA,NA,NA,NA,"Carnivore","Nocturnal",5,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","DERMOPHIIDAE","Dermophis","Dermophis occidentalis",214,NA,NA,NA,NA,NA,NA,5,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
