"Order","Family","Genus","Best_guess_binomial","Adult_svl_cm","Body_mass_g","Maturity_d","Max_longevity_d","Longevity_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"SQUAMATA","XENODERMATIDAE","Achalinus","Achalinus meiguensis",NA,26.3816569291269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","XENODERMATIDAE","Achalinus","Achalinus rufescens",NA,27.1821963441954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","XENODERMATIDAE","Achalinus","Achalinus spinalis",NA,21.9892993639241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","XENODERMATIDAE","Achalinus","Achalinus werneri",NA,44.0777431753277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias bicolor",NA,13.191283692782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias breviceps",NA,12.0113221730871,NA,NA,NA,2.5,"Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias cregoi",NA,7.28889902268412,NA,NA,NA,NA,"Carnivore",NA,4,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias fitzsimonsi",NA,14.0802376206496,NA,NA,NA,NA,"Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias gariepensis",12.358,5.35796657513342,974.08,NA,NA,1,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias gracilicauda",NA,22.266549453257,NA,NA,NA,2,NA,NA,7,FALSE,1,1,1,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias jappi",NA,10.5840875460683,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias kgalagadi",13.345,10.162486928707,974.08,NA,NA,1.75,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias litoralis",NA,4.19879491995504,NA,NA,NA,1.5,"Carnivore",NA,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias meleagris",19.545,29.7851642942919,NA,1333.1625,1424.475,3,"Carnivore","Other",6,FALSE,1,1,1,1,0,0,0,0,0,1,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias namaquensis",NA,12.3939829326518,NA,NA,NA,2.5,NA,NA,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias occidentalis",NA,11.8925111371851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias orientalis",19.545,13,NA,1424.475,1424.475,NA,NA,NA,4,FALSE,0,1,1,0,0,0,0,0,0,1,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias percivali",NA,21.6885205240985,NA,NA,NA,2,"Carnivore",NA,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias plumbeus",NA,100.165261903895,NA,NA,NA,8,"Carnivore","Other",4,FALSE,1,1,1,0,0,0,0,1,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias poecilus",NA,53.9255311257564,NA,NA,NA,NA,NA,NA,3,TRUE,1,0,0,1,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias richardi",NA,4.80419674224864,NA,NA,NA,2,NA,NA,1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias rieppeli",NA,10.1812434643535,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias schmitzi",NA,9.00785568802979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acontias","Acontias tristis",NA,5.84029179406659,NA,NA,NA,2,"Carnivore",NA,3,FALSE,0,0,1,0,0,0,0,1,0,0,0,0,0,NA
"SQUAMATA","BOIDAE","Acrantophis","Acrantophis dumerili",NA,2052.33736336901,NA,10373.1,9496.5,8.5,"Carnivore","Nocturnal",7,TRUE,1,0,0,1,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","BOIDAE","Acrantophis","Acrantophis madagascariensis",NA,11449.527238,NA,10391.3625,8729.475,4.25,"Carnivore","Nocturnal",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Acratosaura","Acratosaura mentalis",NA,4.68329690157144,NA,NA,NA,1.5499631914343,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Acratosaura","Acratosaura spinosa",NA,3.29047646556559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acritoscincus","Acritoscincus duperreyi",6.241,4.365,913.2,2556.75,NA,5.3,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acritoscincus","Acritoscincus platynotus",NA,10.4856427402545,NA,NA,NA,5.4,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Acritoscincus","Acritoscincus trilineatus",NA,7.47365986952995,NA,NA,NA,5.17495713823933,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","ACROCHORDIDAE","Acrochordus","Acrochordus arafurae",NA,1694.41890022366,NA,3433.35,3214.2,15.475,"Carnivore","Nocturnal",11,TRUE,0,0,0,1,1,0,0,0,1,0,1,0,0,NA
"SQUAMATA","ACROCHORDIDAE","Acrochordus","Acrochordus granulatus",NA,300.7,NA,1826.25,NA,5.565,NA,"Nocturnal",13,TRUE,0,0,0,0,1,0,0,0,1,1,1,0,0,NA
"SQUAMATA","ACROCHORDIDAE","Acrochordus","Acrochordus javanicus",NA,2422.06452336809,NA,4711.725,2118.45,27,"Carnivore","Nocturnal",4,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
"TESTUDINES","EMYDIDAE","Actinemys","Actinemys marmorata",NA,1048.75783138657,NA,14116.9125,9971.325,4.8,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Acutotyphlops","Acutotyphlops banaorum",NA,20.0954640630436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Acutotyphlops","Acutotyphlops infralabialis",NA,30.2845671405065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Acutotyphlops","Acutotyphlops kunuaensis",NA,30.5746055660776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Acutotyphlops","Acutotyphlops solomonis",NA,61.0971012452786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Acutotyphlops","Acutotyphlops subocularis",NA,37.4,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","NATRICIDAE","Adelophis","Adelophis copei",NA,5.88069082257014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","NATRICIDAE","Adelophis","Adelophis foxi",NA,17.4791107646025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos daryi",NA,41.3023750995081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos ibarrorum",NA,32.2924706085632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos latifasciatum",NA,20.6769007790526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos nigrilatum",NA,22.3936056928417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos quadrivirgatum",NA,15.4940830945624,NA,NA,NA,3,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPSADIDAE","Adelphicos","Adelphicos veraepacis",NA,23.6795984874288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Adercosaurus","Adercosaurus vixadnexus",NA,3.70340360891288,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Adolfus","Adolfus africanus",NA,7.01455298419971,NA,NA,NA,NA,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Adolfus","Adolfus alleni",NA,7.98997343633988,NA,NA,NA,2,"Carnivore","Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Adolfus","Adolfus jacksoni",NA,16.7247143801322,NA,NA,NA,3.5,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Adolfus","Adolfus masavaensis",NA,4.0089540542447,NA,NA,NA,NA,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Aeluroglena","Aeluroglena cucullata",NA,9.70254983622745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","EUBLEPHARIDAE","Aeluroscalabotes","Aeluroscalabotes felinus",10.656,38.9941986676543,456.6,NA,NA,1.75,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Afroablepharus","Afroablepharus africanus",NA,1.88965840840163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Afroablepharus","Afroablepharus duruarum",NA,1.61652597394717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Afroablepharus","Afroablepharus maculicollis",3.631,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Afroablepharus","Afroablepharus seydeli",NA,0.923118580682897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Afroablepharus","Afroablepharus wahlbergi",4.357,5.09330871057195,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura amatolica",NA,4.67793046761479,NA,NA,NA,1.99993093481637,NA,NA,4,FALSE,0,1,0,1,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura bogerti",NA,2.80595041519947,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura broadleyi",NA,3.82295891022677,NA,NA,NA,1.99993093481637,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura gorongosa",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura granitica",NA,4.21821483024771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura haackei",NA,3.11664286215779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura halli",NA,5.60523988016235,NA,NA,NA,1.99993093481637,"Carnivore","Nocturnal",3,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura hawequensis",NA,11.4012489378058,NA,NA,NA,1.99993093481637,NA,"Other",2,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura karroica",NA,5.57952128635202,NA,NA,NA,1.99993093481637,"Carnivore","Nocturnal",2,FALSE,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura langi",NA,2.21678611141527,NA,NA,NA,1.99993093481637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura leoloensis",NA,1.58518140216678,NA,NA,NA,1.99993093481637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura loveridgei",NA,4.42315633734554,NA,NA,NA,2,"Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura major",NA,8.91652741866648,NA,NA,NA,2,NA,"Other",4,FALSE,0,1,0,1,0,1,1,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura maripi",NA,5.31054129633397,NA,NA,NA,1.99993093481637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura marleyi",NA,1.11750540783616,NA,NA,NA,1.99993093481637,NA,NA,5,FALSE,1,1,1,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura multiporis",NA,6.30478672240097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura namaquensis",NA,3.82295891022677,0,1333.1625,NA,1.99993093481637,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura nivaria",NA,6.07670437376957,NA,NA,NA,1.99993093481637,"Carnivore",NA,3,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura pienaari",NA,3.30184770518407,NA,NA,NA,1.99993093481637,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura pondolia",NA,4.21821483024771,NA,NA,NA,1.99993093481637,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura pongola",NA,1.51027376486625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura rondavelica",NA,3.67797395806562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura rupestris",NA,5.09665435528598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura tembulica",NA,4.01822696483802,NA,NA,NA,NA,NA,NA,3,FALSE,0,1,0,1,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura tirasensis",NA,3.67797395806562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura transvaalica",NA,5.78163952953514,NA,584.4,NA,1.50003019045595,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afroedura","Afroedura waterbergensis",NA,2.21678611141527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afrogecko","Afrogecko ansorgii",NA,2.10188921988324,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Afrogecko","Afrogecko porphyreus",5,2.97166603173803,NA,NA,NA,1.50001509522797,"Carnivore","Nocturnal",5,TRUE,1,0,1,0,0,0,0,0,0,1,1,0,0,NA
"SQUAMATA","NATRICIDAE","Afronatrix","Afronatrix anoscopus",NA,109.673909807159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops angeli",NA,28.2243998745785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops angolensis",NA,251.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops anomalus",NA,119.924965157469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops bibronii",NA,79.9917127503514,NA,NA,NA,14,NA,NA,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops blanfordii",NA,22.4194096189138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops brevis",NA,433.510878387529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops congestus",NA,433.510878387529,NA,109.575,109.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops decorosus",NA,93.5702837073776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops elegans",NA,47.4120992630122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops fornasinii",NA,2.08745675872746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops gierrai",NA,77.6123558314346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops kaimosae",NA,3.99972374880549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops liberiensis",NA,511.681835540308,NA,109.575,109.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops lineolatus",NA,224.388192378277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops manni",NA,26.7958416240952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops mucruso",NA,965.5,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops nanus",NA,0.519755311257564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops nigrocandidus",NA,149.23972047895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops obtusus",NA,30.2845671405065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops punctatus",NA,251.5,NA,109.575,109.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops rondoensis",NA,29.6741569476217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops schlegelii",NA,790.678627999825,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops schmidti",NA,182.394785115982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops steinhausi",NA,199.613115748444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops tanganicanus",NA,36.0578643021642,NA,NA,NA,NA,NA,NA,1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","TYPHLOPIDAE","Afrotyphlops","Afrotyphlops usambaricus",NA,182.394785115982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AGAMIDAE","Agama","Agama aculeata",6.66,16.66147989,NA,5515.275,NA,12.775,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AGAMIDAE","Agama","Agama africana",11.232,79.45,487.04,2922,474.825,8,"Omnivore","Other",5,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","AGAMIDAE","Agama","Agama anchietae",NA,95.0302396828141,NA,NA,NA,11.0000926375311,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AGAMIDAE","Agama","Agama armata",6.66,27.6,NA,NA,NA,14.5,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AGAMIDAE","Agama","Agama atra",NA,95.0302396828141,NA,NA,NA,12.4997118057837,"Omnivore","Other",9,FALSE,1,1,1,1,0,0,0,1,0,0,0,0,0,NA
